Make,Model,Fuel,kmpl
Grand Cherokee,Automatic transmission (2011 Jeep Grand Cherokee),Gasoline,8.077736
Grand Cherokee,Automatic transmission (2011 Jeep Grand Cherokee),Gasoline,7.227448000000001
Grand Cherokee,Automatic transmission (2011 Jeep Grand Cherokee),E85,5.952016
Grand Cherokee,Automatic transmission (2011 Jeep Grand Cherokee),Gasoline,6.802304
Grand Cherokee,Automatic transmission (2011 Jeep Grand Cherokee),E85,6.37716
Aston Martin,Manual transmission (2010 Aston Martin DB9 Volante),Gasoline,5.952016
Aston Martin,Automatic transmission (2010 Aston Martin DB9 Volante),Gasoline,7.014876
Subaru,Manual transmission (2010 Subaru Impreza WRX Sedan),Gasoline,9.140596
Subaru,Manual transmission (2011 Subaru Impreza WRX Sedan),Gasoline,9.353168
Subaru,Automatic transmission (2010 Subaru Impreza Sedan),Gasoline,9.778312
Subaru,Manual transmission (2010 Subaru Impreza Sedan),Gasoline,9.990884000000001
Subaru,Automatic transmission (2011 Subaru Impreza Sedan),Gasoline,9.778312
Subaru,Manual transmission (2011 Subaru Impreza Sedan),Gasoline,9.990884000000001
Subaru,Manual transmission (2011 Subaru Impreza WRX Sedan),Gasoline,8.502880000000001
Grand Cherokee,Automatic transmission (2010 Jeep Grand Cherokee),Gasoline,7.865164
Grand Cherokee,Automatic transmission (2010 Jeep Grand Cherokee),Gasoline,7.227448000000001
Grand Cherokee,Automatic transmission (2010 Jeep Grand Cherokee),Gasoline,7.4400200000000005
Grand Cherokee,Automatic transmission (2010 Jeep Grand Cherokee),Gasoline,6.802304
Grand Cherokee,Automatic transmission (2010 Jeep Grand Cherokee),Gasoline,5.952016
Porsche,Manual transmission (2011 Porsche 911 Coupe),Gasoline,8.290308
Jeep,Automatic transmission (2011 Jeep Liberty),Gasoline,8.077736
Jeep,Automatic transmission (2011 Jeep Liberty),Gasoline,7.652592
Land Rover,Automatic transmission (2011 Land Rover LR2),Gasoline,7.865164
Land Rover,Automatic transmission (2010 Land Rover LR2),Gasoline,7.865164
Land Rover,Automatic transmission (2011 Land Rover LR4),Gasoline,6.164588
Land Rover,Automatic transmission (2010 Land Rover LR4),Gasoline,6.164588
Jeep,Automatic transmission (2010 Jeep Liberty),Gasoline,8.077736
Jeep,Automatic transmission (2010 Jeep Liberty),Gasoline,7.652592
Land Rover,Automatic transmission (2011 Land Rover Range Rover),Gasoline,6.37716
Land Rover,Automatic transmission (2010 Land Rover Range Rover),Gasoline,6.37716
Land Rover,Automatic transmission (2012 Land Rover Range Rover Evoque),Gasoline,9.778312
Chrysler,Automatic transmission (2011 Chrysler 200 Convertible),Gasoline,9.990884000000001
Chrysler,Automatic transmission (2011 Chrysler 200 Convertible),E85,7.4400200000000005
Chrysler,Automatic transmission (2011 Chrysler 200 Convertible),Gasoline,10.203456000000001
Ferrari,Automatic transmission (2010 Ferrari 612 Scaglietti),Gasoline,5.3143
Land Rover,Automatic transmission (2011 Land Rover Range Rover Sport),Gasoline,6.589732000000001
Land Rover,Automatic transmission (2011 Land Rover Range Rover Sport),Gasoline,6.164588
Chrysler,Automatic transmission (2010 Chrysler Sebring Convertible),Gasoline,10.416028
Chrysler,Automatic transmission (2010 Chrysler Sebring Convertible),E85,6.802304
Chrysler,Automatic transmission (2010 Chrysler Sebring Convertible),Gasoline,9.140596
Land Rover,Automatic transmission (2010 Land Rover Range Rover Sport),Gasoline,6.589732000000001
Land Rover,Automatic transmission (2010 Land Rover Range Rover Sport),Gasoline,6.164588
Chrysler,Automatic transmission (2010 Chrysler Sebring Sedan),Gasoline,10.841172
Saab,Manual transmission (2011 Saab 9-3 SportCombi),Gasoline,11.053744
Saab,Automatic transmission (2011 Saab 9-3 SportCombi),Gasoline,9.353168
Saab,Automatic transmission (2011 Saab 9-3 SportCombi),Gasoline,9.990884000000001
Saab,Automatic transmission (2011 Saab 9-3 SportCombi),Gasoline,9.778312
Saab,Manual transmission (2011 Saab 9-3 SportCombi),Gasoline,10.416028
Scion,Manual transmission (2012 Scion tC),Gasoline,11.478888000000001
Scion,Automatic transmission (2012 Scion tC),Gasoline,11.478888000000001
Scion,Manual transmission (2011 Scion tC),Gasoline,11.478888000000001
Scion,Automatic transmission (2011 Scion tC),Gasoline,11.478888000000001
Scion,Manual transmission (2010 Scion tC),Gasoline,9.990884000000001
Scion,Automatic transmission (2010 Scion tC),Gasoline,10.6286
Aston Martin,Manual transmission (2011 Aston Martin DB9 Coup),Gasoline,5.952016
Aston Martin,Automatic transmission (2011 Aston Martin DB9 Coup),Gasoline,7.014876
Aston Martin,Manual transmission (2010 Aston Martin DB9 Coup),Gasoline,5.952016
Aston Martin,Automatic transmission (2010 Aston Martin DB9 Coup),Gasoline,7.014876
Saab,Manual transmission (2010 Saab 9-3 SportCombi),Gasoline,10.416028
Saab,Automatic transmission (2010 Saab 9-3 SportCombi),Gasoline,9.778312
Saab,Manual transmission (2010 Saab 9-3 SportCombi),Gasoline,11.053744
Saab,Automatic transmission (2010 Saab 9-3 SportCombi),Gasoline,9.353168
MINI,Manual transmission (2012 MINI Cooper Hardtop),Gasoline,14.029752
MINI,Automatic transmission (2012 MINI Cooper Hardtop),Gasoline,13.604608
MINI,Manual transmission (2012 MINI Cooper Hardtop),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Cooper Hardtop),Gasoline,12.75432
MINI,Manual transmission (2012 MINI Cooper Hardtop),Gasoline,12.329176
MINI,Manual transmission (2011 MINI Cooper Hardtop),Gasoline,14.029752
MINI,Automatic transmission (2011 MINI Cooper Hardtop),Gasoline,13.604608
MINI,Manual transmission (2011 MINI Cooper Hardtop),Gasoline,13.179464000000001
MINI,Automatic transmission (2011 MINI Cooper Hardtop),Gasoline,12.75432
MINI,Manual transmission (2011 MINI Cooper Hardtop),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Cooper Hardtop),Gasoline,13.81718
MINI,Automatic transmission (2010 MINI Cooper Hardtop),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Cooper Hardtop),Gasoline,12.75432
MINI,Automatic transmission (2010 MINI Cooper Hardtop),Gasoline,11.904032
MINI,Manual transmission (2010 MINI Cooper Hardtop),Gasoline,12.329176
MINI,Manual transmission (2012 MINI Cooper Convertible),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Cooper Convertible),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Cooper Convertible),Gasoline,12.75432
MINI,Manual transmission (2012 MINI Cooper Convertible),Gasoline,12.329176
MINI,Manual transmission (2011 MINI Cooper Convertible),Gasoline,13.392036000000001
MINI,Automatic transmission (2011 MINI Cooper Convertible),Gasoline,13.392036000000001
MINI,Manual transmission (2011 MINI Cooper Convertible),Gasoline,13.179464000000001
MINI,Automatic transmission (2011 MINI Cooper Convertible),Gasoline,12.75432
MINI,Manual transmission (2011 MINI Cooper Convertible),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Cooper Convertible),Gasoline,13.604608
MINI,Automatic transmission (2010 MINI Cooper Convertible),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Cooper Convertible),Gasoline,12.75432
MINI,Automatic transmission (2010 MINI Cooper Convertible),Gasoline,11.904032
MINI,Manual transmission (2010 MINI Cooper Convertible),Gasoline,12.329176
Jaguar,Automatic transmission (2011 Jaguar XJ),Gasoline,8.290308
Jaguar,Automatic transmission (2011 Jaguar XJ),Gasoline,7.865164
Jaguar,Automatic transmission (2011 Jaguar XJ),Gasoline,7.652592
Chevrolet,Automatic transmission (2012 Chevrolet Malibu),Gasoline,11.691460000000001
Chevrolet,Automatic transmission (2012 Chevrolet Malibu),Gasoline,9.140596
Chrysler,Automatic transmission (2010 Chrysler Sebring Sedan),Gasoline,9.140596
MINI,Manual transmission (2012 MINI Clubman),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Clubman),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Clubman),Gasoline,12.75432
MINI,Manual transmission (2012 MINI Clubman),Gasoline,12.329176
Aston Martin,Manual transmission (2011 Aston Martin DBS Volante),Gasoline,5.952016
Aston Martin,Automatic transmission (2011 Aston Martin DBS Volante),Gasoline,6.37716
MINI,Manual transmission (2011 MINI Clubman),Gasoline,13.392036000000001
MINI,Automatic transmission (2011 MINI Clubman),Gasoline,13.392036000000001
MINI,Manual transmission (2011 MINI Clubman),Gasoline,13.179464000000001
MINI,Automatic transmission (2011 MINI Clubman),Gasoline,12.75432
MINI,Manual transmission (2011 MINI Clubman),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Clubman),Gasoline,13.604608
MINI,Automatic transmission (2010 MINI Clubman),Gasoline,12.329176
MINI,Manual transmission (2010 MINI Clubman),Gasoline,12.75432
MINI,Automatic transmission (2010 MINI Clubman),Gasoline,11.904032
MINI,Manual transmission (2010 MINI Clubman),Gasoline,12.329176
Aston Martin,Automatic transmission (2011 Aston Martin Rapide),Gasoline,6.802304
Chrysler,Automatic transmission (2011 Chrysler 200 Sedan),Gasoline,10.841172
Chrysler,Automatic transmission (2011 Chrysler 200 Sedan),E85,7.4400200000000005
Jaguar,Automatic transmission (2011 Jaguar XK Convertible),Gasoline,8.077736
Jaguar,Automatic transmission (2011 Jaguar XK Convertible),Gasoline,7.865164
Jaguar,Automatic transmission (2011 Jaguar XK Coup),Gasoline,8.502880000000001
Jaguar,Automatic transmission (2011 Jaguar XK Coup),Gasoline,7.865164
Chrysler,Automatic transmission (2011 Chrysler 300),Gasoline,9.56574
Chrysler,Automatic transmission (2011 Chrysler 300),Gasoline,8.715452
Chrysler,Automatic transmission (2011 Chrysler 300),Gasoline,8.077736
Jaguar,Automatic transmission (2010 Jaguar XK Convertible),Gasoline,8.077736
Jaguar,Automatic transmission (2010 Jaguar XK Convertible),Gasoline,7.865164
Subaru,Automatic transmission (2010 Subaru Impreza Sedan),Gasoline,9.140596
Jaguar,Automatic transmission (2010 Jaguar XK Coup),Gasoline,7.865164
Jaguar,Automatic transmission (2010 Jaguar XK Coup),Gasoline,8.502880000000001
Jaguar,Automatic transmission (2011 Jaguar XF),Gasoline,8.290308
Jaguar,Automatic transmission (2011 Jaguar XF),Gasoline,7.652592
Jeep,Manual transmission (2011 Jeep Patriot),Gasoline,11.053744
Jeep,Manual transmission (2011 Jeep Patriot),Gasoline,10.841172
Jeep,Manual transmission (2011 Jeep Patriot),Gasoline,10.6286
Chrysler,Automatic transmission (2010 Chrysler 300),Gasoline,9.353168
Chrysler Group LLC,Automatic transmission (2010 Chrysler 300),Gasoline,8.502880000000001
Chrysler Group LLC,Automatic transmission (2010 Chrysler 300),Gasoline,8.928024
Chrysler,Automatic transmission (2010 Chrysler 300),Gasoline,8.715452
Chrysler,Automatic transmission (2010 Chrysler 300),Gasoline,8.290308
Chrysler Group LLC,Automatic transmission (2010 Chrysler 300),Gasoline,6.802304
Chrysler,Automatic transmission (2011 Chrysler Town and Country),E85,8.928024
Chrysler,Automatic transmission (2010 Chrysler Town and Country),Gasoline,8.290308
Chrysler,Automatic transmission (2010 Chrysler Town and Country),Gasoline,8.928024
Jaguar,Automatic transmission (2010 Jaguar XF),Gasoline,8.715452
Jaguar,Automatic transmission (2010 Jaguar XF),Gasoline,8.290308
Jaguar,Automatic transmission (2010 Jaguar XF),Gasoline,7.652592
Jeep,Manual transmission (2010 Jeep Patriot),Gasoline,11.053744
Jeep,Manual transmission (2010 Jeep Patriot),Gasoline,10.841172
Lotus,Manual transmission (2011 Lotus Elise),Gasoline,10.203456000000001
Lotus,Manual transmission (2011 Lotus Elise),Gasoline,9.778312
Lotus,Manual transmission (2010 Lotus Elise),Gasoline,9.778312
Lotus,Manual transmission (2009 Lotus Elise),Gasoline,10.203456000000001
Lotus,Manual transmission (2009 Lotus Elise),Gasoline,9.778312
Chevrolet,Automatic transmission (2011 Chevrolet Malibu),Gasoline,11.691460000000001
Chevrolet,Automatic transmission (2011 Chevrolet Malibu),Gasoline,9.140596
Lotus,Manual transmission (2011 Lotus Evora),Gasoline,9.353168
MINI,Manual transmission (2012 MINI Countryman),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Countryman),Gasoline,11.691460000000001
MINI,Manual transmission (2012 MINI Countryman),Gasoline,12.329176
MINI,Automatic transmission (2012 MINI Countryman),Gasoline,12.116604
MINI,Manual transmission (2012 MINI Countryman),Gasoline,11.904032
MINI,Automatic transmission (2012 MINI Countryman),Gasoline,11.266316
MINI,Manual transmission (2011 MINI Countryman),Gasoline,13.392036000000001
MINI,Automatic transmission (2011 MINI Countryman),Gasoline,11.691460000000001
MINI,Manual transmission (2011 MINI Countryman),Gasoline,12.329176
MINI,Automatic transmission (2011 MINI Countryman),Gasoline,12.116604
MINI,Manual transmission (2011 MINI Countryman),Gasoline,11.904032
MINI,Automatic transmission (2011 MINI Countryman),Gasoline,11.266316
Chevrolet,Automatic transmission (2010 Chevrolet Malibu),Gasoline,11.053744
Chevrolet,Automatic transmission (2010 Chevrolet Malibu),Gasoline,11.691460000000001
Chevrolet,Automatic transmission (2010 Chevrolet Malibu),Gasoline,9.140596
Lotus,Manual transmission (2011 Lotus Exige),Gasoline,9.778312
Lotus,Manual transmission (2010 Lotus Exige),Gasoline,9.778312
Lotus,Manual transmission (2009 Lotus Exige),Gasoline,9.778312
Lotus,Manual transmission (2009 Lotus Exige),Gasoline,10.203456000000001
Chevrolet,Manual transmission (2012 Chevrolet Sonic Sedan),Gasoline,12.966892000000001
Chevrolet,Automatic transmission (2012 Chevrolet Sonic Sedan),Gasoline,12.75432
Chevrolet,Automatic transmission (2010 Chevrolet Malibu Hybrid),Gasoline,12.75432
Maserati,Automatic transmission (2011 Maserati GranTurismo Coup),Gasoline,7.014876
Maserati,Automatic transmission (2010 Maserati GranTurismo Coup),Gasoline,6.589732000000001
Maserati,Automatic transmission (2011 Maserati GranTurismo Convertible),Gasoline,6.802304
Maserati,Automatic transmission (2010 Maserati GranTurismo Convertible),Gasoline,6.589732000000001
Maserati,Automatic transmission (2011 Maserati Quattroporte),Gasoline,6.802304
Maserati,Automatic transmission (2011 Maserati Quattroporte),Gasoline,6.589732000000001
Jeep,Manual transmission (2011 Jeep Wrangler),Gasoline,7.227448000000001
Jeep,Automatic transmission (2011 Jeep Wrangler),Gasoline,7.227448000000001
Jeep,Manual transmission (2010 Jeep Wrangler),Gasoline,7.227448000000001
Jeep,Automatic transmission (2010 Jeep Wrangler),Gasoline,7.227448000000001
Jeep,Automatic transmission (2010 Jeep Wrangler),Gasoline,7.4400200000000005
GMC,Automatic transmission (2010 GMC Canyon),Gasoline,9.140596
GMC,Manual transmission (2010 GMC Canyon),Gasoline,8.928024
GMC,Automatic transmission (2010 GMC Canyon),Gasoline,8.502880000000001
Maserati,Automatic transmission (2010 Maserati Quattroporte),Gasoline,6.802304
Maserati,Automatic transmission (2010 Maserati Quattroporte),Gasoline,6.589732000000001
Honda,Automatic transmission (2011 Honda Ridgeline),Gasoline,7.4400200000000005
Honda,Automatic transmission (2010 Honda Ridgeline),Gasoline,7.4400200000000005
MINI,Manual transmission (2012 MINI Cooper Coupe),Gasoline,14.029752
MINI,Automatic transmission (2012 MINI Cooper Coupe),Gasoline,13.604608
MINI,Manual transmission (2012 MINI Cooper Coupe),Gasoline,13.179464000000001
MINI,Automatic transmission (2012 MINI Cooper Coupe),Gasoline,12.75432
MINI,Manual transmission (2012 MINI Cooper Coupe),Gasoline,12.329176
Mercury,Automatic transmission (2011 Mercury Grand Marquis),E85,6.164588
Mercury,Automatic transmission (2010 Mercury Grand Marquis),E85,6.164588
Mercury,Automatic transmission (2011 Mercury Mariner),Gasoline,10.416028
Mercury,Automatic transmission (2011 Mercury Mariner),Gasoline,9.778312
Mercury,Automatic transmission (2011 Mercury Mariner),E85,7.014876
Mercury,Automatic transmission (2011 Mercury Mariner),Gasoline,8.715452
Mercury,Automatic transmission (2011 Mercury Mariner),E85,6.37716
Chrysler,Automatic transmission (2010 Chrysler Town and Country),Gasoline,8.715452
BMW,Manual transmission (2010 BMW M6 Convertible),Gasoline,5.952016
BMW,Manual transmission (2010 BMW M6 Coup),Gasoline,5.952016
BMW,Automatic transmission (2010 BMW X3),Gasoline,8.715452
BMW,Manual transmission (2010 BMW X3),Gasoline,8.715452
Toyota,Automatic transmission (2012 Toyota Camry),Gasoline,12.75432
Toyota,Automatic transmission (2012 Toyota Camry),Gasoline,10.841172
BMW,Automatic transmission (2011 BMW X3),Gasoline,9.353168
BMW,Automatic transmission (2011 BMW X3),Gasoline,9.56574
Toyota,Automatic transmission (2012 Toyota FJ Cruiser),Gasoline,7.865164
Toyota,Manual transmission (2012 Toyota FJ Cruiser),Gasoline,7.014876
Chevrolet,Manual transmission (2012 Chevrolet Sonic Hatchback),Gasoline,12.966892000000001
Chevrolet,Automatic transmission (2012 Chevrolet Sonic Hatchback),Gasoline,12.75432
Chevrolet,Manual transmission (2012 Chevrolet Sonic Hatchback),Gasoline,14.667468000000001
BMW,Automatic transmission (2010 BMW X5),Gasoline,7.652592
BMW,Automatic transmission (2010 BMW X5),Diesel Fuel,9.56574
BMW,Automatic transmission (2010 BMW X5),Gasoline,7.014876
Chevrolet,Automatic transmission (2011 Chevrolet Suburban Half-Ton),Gasoline,7.652592
Chevrolet,Automatic transmission (2011 Chevrolet Suburban Half-Ton),E85,5.739444000000001
BMW,Automatic transmission (2011 BMW X5),Gasoline,9.56574
BMW,Automatic transmission (2011 BMW X5),Gasoline,7.227448000000001
BMW,Automatic transmission (2011 BMW X5),Gasoline,8.290308
Chevrolet,Automatic transmission (2011 Chevrolet Suburban Three-Quarter-Ton),Gasoline,5.526872
Chevrolet,Automatic transmission (2011 Chevrolet Suburban Three-Quarter-Ton),Gasoline,5.3143
Chevrolet,Automatic transmission (2010 Chevrolet Suburban),Gasoline,7.652592
Subaru,Automatic transmission (2011 Subaru Impreza Hatchback),Gasoline,9.778312
Subaru,Manual transmission (2011 Subaru Impreza Hatchback),Gasoline,9.990884000000001
Subaru,Manual transmission (2011 Subaru Impreza WRX Hatchback),Gasoline,8.502880000000001
Subaru,Manual transmission (2011 Subaru Impreza WRX Hatchback),Gasoline,9.353168
GMC,Automatic transmission (2010 GMC Canyon),Gasoline,7.4400200000000005
GMC,Automatic transmission (2010 GMC Canyon),Gasoline,7.014876
Subaru,Automatic transmission (2010 Subaru Impreza Hatchback),Gasoline,9.140596
Subaru,Automatic transmission (2010 Subaru Impreza Hatchback),Gasoline,9.778312
Subaru,Manual transmission (2010 Subaru Impreza WRX Hatchback),Gasoline,8.502880000000001
Subaru,Manual transmission (2010 Subaru Impreza Hatchback),Gasoline,9.990884000000001
Subaru,Manual transmission (2010 Subaru Impreza WRX Hatchback),Gasoline,9.140596
GMC,Automatic transmission (2010 GMC Canyon),Gasoline,7.865164
Dodge,Automatic transmission (2011 Dodge Ram 1500),Gasoline,7.227448000000001
Dodge,Automatic transmission (2011 Dodge Ram 1500),E85,4.676584
Dodge,Automatic transmission (2011 Dodge Ram 1500),Gasoline,6.589732000000001
Dodge,Automatic transmission (2011 Dodge Ram 1500),Gasoline,6.802304
Dodge,Automatic transmission (2011 Dodge Ram 1500),Gasoline,7.014876
Dodge,Automatic transmission (2011 Dodge Ram 1500),E85,4.464012
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,7.4400200000000005
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,7.014876
GMC,Automatic transmission (2011 GMC Sierra 1500),E85,5.739444000000001
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,6.802304
GMC,Automatic transmission (2011 GMC Sierra 1500),E85,4.889156
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,6.589732000000001
Chevrolet,Automatic transmission (2011 Chevrolet Tahoe),Gasoline,7.652592
Chevrolet,Automatic transmission (2011 Chevrolet Tahoe),E85,5.739444000000001
BMW,Automatic transmission (2010 BMW X6),Gasoline,6.589732000000001
BMW,Automatic transmission (2010 BMW X6),Gasoline,7.652592
Chevrolet,Automatic transmission (2010 Chevrolet Tahoe),Gasoline,7.652592
BMW,Automatic transmission (2011 BMW X6),Gasoline,8.290308
BMW,Automatic transmission (2011 BMW X6),Gasoline,7.227448000000001
Chevrolet,Automatic transmission (2011 Chevrolet Tahoe Hybrid),Gasoline,9.140596
Chevrolet,Automatic transmission (2010 Chevrolet Tahoe Hybrid),Gasoline,9.140596
BMW,Manual transmission (2010 BMW Z4 Roadster),Gasoline,9.778312
BMW,Manual transmission (2010 BMW Z4 Roadster),Gasoline,9.140596
Chevrolet,Automatic transmission (2012 Chevrolet Traverse),Gasoline,8.715452
Chevrolet,Automatic transmission (2012 Chevrolet Traverse),Gasoline,8.290308
BMW,Automatic transmission (2011 BMW Z4 Roadster),Gasoline,9.778312
BMW,Manual transmission (2011 BMW Z4 Roadster),Gasoline,9.56574
BMW,Manual transmission (2011 BMW Z4 Roadster),Gasoline,9.778312
Cadillac,Automatic transmission (2011 Cadillac Escalade EXT),Gasoline,6.589732000000001
Cadillac,Automatic transmission (2011 Cadillac Escalade EXT),E85,4.676584
Cadillac,Automatic transmission (2010 Cadillac Escalade EXT),Gasoline,7.014876
Cadillac,Automatic transmission (2010 Cadillac Escalade EXT),E85,5.3143
Saab,Automatic transmission (2011 Saab 9-4X),Gasoline,9.140596
Saab,Automatic transmission (2011 Saab 9-4X),Gasoline,7.865164
Saab,Automatic transmission (2011 Saab 9-4X),Gasoline,8.502880000000001
GMC,Automatic transmission (2011 GMC Sierra 1500),E85,5.1017280000000005
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,7.652592
Aston Martin,Automatic transmission (2010 Aston Martin Rapide),Gasoline,6.802304
Aston Martin,Manual transmission (2011 Aston Martin V12 Vantage),Gasoline,5.952016
Saab,Automatic transmission (2011 Saab 9-5 Sedan),E85,7.227448000000001
Saab,Manual transmission (2011 Saab 9-5 Sedan),Gasoline,11.266316
Saab,Automatic transmission (2011 Saab 9-5 Sedan),Gasoline,9.353168
Saab,Automatic transmission (2011 Saab 9-5 Sedan),Gasoline,9.778312
Saab,Automatic transmission (2010 Saab 9-5 Sedan),Gasoline,9.140596
Mercury,Automatic transmission (2010 Mercury Mariner),Gasoline,10.416028
Mercury,Automatic transmission (2010 Mercury Mariner),Gasoline,9.778312
Mercury,Automatic transmission (2010 Mercury Mariner),E85,7.014876
Mercury,Automatic transmission (2010 Mercury Mariner),E85,6.37716
Mercury,Automatic transmission (2010 Mercury Mariner),Gasoline,9.353168
Chevrolet,Automatic transmission (2011 Chevrolet Traverse),Gasoline,8.715452
Chevrolet,Automatic transmission (2011 Chevrolet Traverse),Gasoline,8.290308
Chevrolet,Automatic transmission (2010 Chevrolet Traverse),Gasoline,8.715452
Chevrolet,Automatic transmission (2010 Chevrolet Traverse),Gasoline,8.290308
Mercury,Manual transmission (2011 Mercury Milan),Gasoline,10.841172
Mercury,Automatic transmission (2011 Mercury Milan),Gasoline,11.904032
Mercury,Automatic transmission (2011 Mercury Milan),E85,7.4400200000000005
Mercury,Automatic transmission (2011 Mercury Milan),E85,6.802304
Mercury,Manual transmission (2010 Mercury Milan),Gasoline,10.841172
Mercury,Automatic transmission (2010 Mercury Milan),Gasoline,11.266316
Mercury,Automatic transmission (2010 Mercury Milan),Gasoline,9.778312
Mercury,Automatic transmission (2010 Mercury Milan),Gasoline,9.140596
Lexus,Automatic transmission (2011 Lexus GS),Gasoline,9.140596
Lexus,Automatic transmission (2011 Lexus GS),Gasoline,8.715452
Lexus,Automatic transmission (2011 Lexus GS),Gasoline,9.56574
Aston Martin,Manual transmission (2011 Aston Martin V8 Vantage Roadster),Gasoline,6.802304
Aston Martin,Manual transmission (2010 Aston Martin V8 Vantage Roadster),Gasoline,6.589732000000001
Aston Martin,Manual transmission (2011 Aston Martin V8 Vantage Coup),Gasoline,6.802304
Aston Martin,Manual transmission (2010 Aston Martin V8 Vantage Coup),Gasoline,6.589732000000001
GMC,Automatic transmission (2011 GMC Sierra 1500),E85,4.676584
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,6.37716
Chevrolet,Automatic transmission (2011 Chevrolet Avalanche),Gasoline,7.652592
Chevrolet,Automatic transmission (2010 Chevrolet Avalanche),E85,5.739444000000001
Chevrolet,Automatic transmission (2010 Chevrolet Avalanche),Gasoline,7.652592
Subaru,Automatic transmission (2011 Subaru Legacy),Gasoline,9.140596
Subaru,Manual transmission (2011 Subaru Legacy),Gasoline,9.140596
Subaru,Manual transmission (2011 Subaru Legacy),Gasoline,9.778312
GMC,Automatic transmission (2011 GMC Sierra 1500),Gasoline,7.865164
GMC,Automatic transmission (2010 GMC Sierra 1500),E85,5.739444000000001
GMC,Automatic transmission (2010 GMC Sierra 1500),Gasoline,6.802304
GMC,Automatic transmission (2010 GMC Sierra 1500),Gasoline,6.589732000000001
GMC,Automatic transmission (2010 GMC Sierra 1500),Gasoline,7.652592
GMC,Automatic transmission (2010 GMC Sierra 1500),E85,4.889156
Dodge,Automatic transmission (2010 Dodge Ram 1500),Gasoline,7.227448000000001
Dodge,Automatic transmission (2010 Dodge Ram 1500),E85,4.676584
Dodge,Automatic transmission (2010 Dodge Ram 1500),Gasoline,6.589732000000001
Dodge,Automatic transmission (2010 Dodge Ram 1500),Gasoline,7.014876
Dodge,Automatic transmission (2010 Dodge Ram 1500),E85,4.464012
Lexus,Manual transmission (2010 Lexus IS),Gasoline,9.353168
Lexus,Automatic transmission (2010 Lexus IS),Gasoline,10.6286
Lexus,Automatic transmission (2010 Lexus IS),Gasoline,9.778312
Lexus,Automatic transmission (2010 Lexus IS),Gasoline,9.140596
Lexus,Automatic transmission (2011 Lexus IS),Gasoline,9.140596
Toyota,Manual transmission (2011 Toyota Tacoma),Gasoline,9.778312
Toyota,Automatic transmission (2011 Toyota Tacoma),Gasoline,9.353168
Toyota,Manual transmission (2011 Toyota Tacoma),Gasoline,8.077736
Toyota,Automatic transmission (2011 Toyota Tacoma),Gasoline,8.290308
Toyota,Automatic transmission (2011 Toyota Tacoma),Gasoline,8.077736
Toyota,Manual transmission (2011 Toyota Tacoma),Gasoline,6.802304
Toyota,Automatic transmission (2011 Toyota Tacoma),Gasoline,7.652592
Toyota,Manual transmission (2011 Toyota Tacoma),Gasoline,7.227448000000001
Lexus,Manual transmission (2011 Lexus IS),Gasoline,9.778312
Lexus,Automatic transmission (2011 Lexus IS),Gasoline,10.841172
Lexus,Automatic transmission (2011 Lexus IS),Gasoline,9.990884000000001
Toyota,Manual transmission (2010 Toyota Tacoma),Gasoline,9.778312
Toyota,Automatic transmission (2010 Toyota Tacoma),Gasoline,9.353168
Toyota,Manual transmission (2010 Toyota Tacoma),Gasoline,8.290308
Toyota,Manual transmission (2010 Toyota Tacoma),Gasoline,7.014876
Toyota,Automatic transmission (2010 Toyota Tacoma),Gasoline,8.077736
Toyota,Manual transmission (2010 Toyota Tacoma),Gasoline,6.802304
Toyota,Automatic transmission (2010 Toyota Tacoma),Gasoline,7.652592
Chevrolet,Automatic transmission (2012 Chevrolet Colorado),Gasoline,8.502880000000001
Chevrolet,Manual transmission (2012 Chevrolet Colorado),Gasoline,8.928024
Chevrolet,Automatic transmission (2012 Chevrolet Colorado),Gasoline,7.227448000000001
Chevrolet,Automatic transmission (2012 Chevrolet Colorado),Gasoline,7.865164
Chevrolet,Automatic transmission (2012 Chevrolet Colorado),Gasoline,7.014876
GMC,Automatic transmission (2010 GMC Sierra 1500),Gasoline,7.014876
Chevrolet,Automatic transmission (2011 Chevrolet Colorado),Gasoline,8.502880000000001
Chevrolet,Manual transmission (2011 Chevrolet Colorado),Gasoline,8.928024
Chevrolet,Automatic transmission (2011 Chevrolet Colorado),Gasoline,7.227448000000001
Chevrolet,Automatic transmission (2011 Chevrolet Colorado),Gasoline,7.865164
